CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
12935,2,254,4243.86,5,5,5,Champion
12936,17,62,1063.9,5,3,3,Loyal Customer
12937,15,217,3097.61,5,5,5,Champion
12938,26,9,114.14,4,1,1,Recent User
12939,64,86,25264.8,3,4,5,Loyal Customer
12940,55,99,913.54,4,4,3,Loyal Customer
12941,724,27,377.49,1,2,2,Needs Attention
12942,131,91,942.65,3,4,3,Loyal Customer
12943,558,25,496.5,1,2,2,Needs Attention
12944,36,30,604.51,4,2,2,Recent User
12945,288,51,900.11,2,3,3,At Risk
12946,437,20,324.45,1,2,2,Needs Attention
12947,144,114,1908.03,3,4,4,Loyal Customer
12948,16,125,2317.43,5,4,4,Champion
12949,31,715,15526.7,4,5,5,Champion
12950,2,23,1843.0,5,2,4,Recent User
12951,9,194,3213.7200000000003,5,5,5,Champion
12952,6,79,1387.79,5,4,4,Champion
12953,10,48,828.8100000000001,5,3,3,Loyal Customer
12954,639,10,162.45,1,1,1,Lost
12955,1,180,4757.16,5,5,5,Champion
12956,306,42,521.89,2,3,2,At Risk
12957,10,490,8706.97,5,5,5,Champion
12958,400,57,539.49,2,3,2,At Risk
12959,484,8,150.95,1,1,1,Lost
12960,414,70,1322.07,1,3,4,At Risk
12961,379,40,211.99,2,3,1,At Risk
12962,7,16,266.39,5,1,1,Recent User
12963,8,190,3601.59,5,5,5,Champion
12964,437,26,132.24,1,2,1,Needs Attention
12965,89,109,771.91,3,4,3,Loyal Customer
12966,10,10,160.18,5,1,1,Recent User
12967,358,80,4306.92,2,4,5,At Risk
12968,112,5,135.95,3,1,1,Needs Attention
12969,603,5,122.45,1,1,1,Lost
12970,7,383,1524.97,5,5,4,Champion
12971,4,425,15972.79,5,5,5,Champion
12972,414,77,1161.2,1,4,3,At Risk
12973,414,6,385.55,1,1,2,Lost
12974,198,32,408.95,2,2,2,Needs Attention
12975,437,112,2100.09,1,4,4,At Risk
12976,212,154,3156.38,2,4,5,At Risk
12977,156,59,517.63,3,3,2,Loyal Customer
12978,385,163,2502.82,2,4,4,At Risk
12979,729,56,517.7,1,3,2,At Risk
12980,158,52,16245.78,3,3,5,Loyal Customer
12981,30,20,372.21999999999997,4,2,2,Recent User
12982,243,178,2744.81,2,4,4,At Risk
12983,598,30,490.08000000000004,1,2,2,Needs Attention
12984,19,4,97.5,5,1,1,Recent User
12985,1,76,1239.38,5,3,3,Loyal Customer
12986,429,102,2729.84,1,4,4,At Risk
12987,74,66,1312.21,3,3,4,Loyal Customer
12988,292,92,535.32,2,4,2,At Risk
12989,3,97,13551.75,5,4,5,Champion
12990,31,27,955.5,4,2,3,Recent User
12991,23,45,764.82,4,3,3,Loyal Customer
12992,725,6,93.35000000000001,1,1,1,Lost
12993,23,76,1259.6299999999999,4,3,4,Loyal Customer
12994,4,61,974.4200000000001,5,3,3,Loyal Customer
12995,85,3,211.32,3,1,1,Needs Attention
12996,376,22,355.5,2,2,2,Needs Attention
12997,22,107,2110.91,4,4,4,Champion
12998,493,58,920.08,1,3,3,At Risk
12999,196,28,455.88,2,2,2,Needs Attention
13000,107,62,1032.5,3,3,3,Loyal Customer
13001,4,1026,24172.100000000002,5,5,5,Champion
13002,318,23,414.13,2,2,2,Needs Attention
13003,106,6,149.05,3,1,1,Needs Attention
13004,12,815,11650.85,5,5,5,Champion
13005,174,56,999.68,3,3,3,Loyal Customer
13006,56,4,81.57,4,1,1,Recent User
13007,580,11,175.25,1,1,1,Lost
13008,323,35,612.13,2,2,2,Needs Attention
13009,673,4,234.0,1,1,1,Lost
13010,374,12,330.12,2,1,2,Needs Attention
13011,372,6,101.10000000000001,2,1,1,Needs Attention
13012,9,154,2972.83,5,4,5,Champion
13013,1,554,12625.77,5,5,5,Champion
13014,11,224,5381.08,5,5,5,Champion
13015,53,349,6586.42,4,5,5,Champion
13016,73,47,789.89,3,3,3,Loyal Customer
13017,7,1,204.0,5,1,1,Recent User
13018,16,603,9763.16,5,5,5,Champion
13019,379,55,1229.95,2,3,3,At Risk
13020,563,39,618.96,1,3,3,At Risk
13021,4,257,4887.24,5,5,5,Champion
13022,430,5,65.3,1,1,1,Lost
13023,64,76,1449.03,3,3,4,Loyal Customer
13024,471,31,555.87,1,2,2,Needs Attention
13025,732,13,323.39,1,1,2,Lost
13026,1,82,1733.08,5,4,4,Champion
13027,114,86,17335.2,3,4,5,Loyal Customer
13028,23,45,661.3199999999999,4,3,3,Loyal Customer
13029,31,17,1927.3,4,2,4,Recent User
13030,11,159,1227.22,5,4,3,Loyal Customer
13031,407,435,3419.27,2,5,5,At Risk
13032,52,212,2843.55,4,5,4,Champion
13033,357,13,220.55,2,1,1,Needs Attention
13034,55,55,922.68,4,3,3,Loyal Customer
13035,74,42,1364.2,3,3,4,Loyal Customer
13036,685,6,307.1,1,1,2,Lost
13037,138,232,3914.9500000000003,3,5,5,Loyal Customer
13038,80,28,908.46,3,2,3,Needs Attention
13039,584,55,1010.73,1,3,3,At Risk
13040,9,43,676.99,5,3,3,Loyal Customer
13041,451,35,799.13,1,2,3,Needs Attention
13042,598,199,1556.54,1,5,4,At Risk
13043,273,13,516.42,2,1,2,Needs Attention
13044,291,419,4853.9,2,5,5,At Risk
13045,99,45,808.92,3,3,3,Loyal Customer
13046,31,56,949.25,4,3,3,Loyal Customer
13047,32,395,8795.16,4,5,5,Champion
13048,14,268,4084.21,5,5,5,Champion
13049,64,26,1408.24,3,2,4,Needs Attention
13050,15,1009,12344.53,5,5,5,Champion
13051,579,4,155.8,1,1,1,Lost
13052,212,253,3168.53,2,5,5,At Risk
13053,622,17,127.65,1,2,1,Needs Attention
13055,78,154,2321.11,3,4,4,Loyal Customer
13056,551,19,209.48,1,2,1,Needs Attention
13057,530,41,722.09,1,3,3,At Risk
13058,25,8,271.40000000000003,4,1,1,Recent User
13059,250,202,2303.17,2,5,4,At Risk
13060,254,15,307.53,2,1,2,Needs Attention
13061,72,10,248.61,3,1,1,Needs Attention
13062,191,11,346.98,2,1,2,Needs Attention
13063,481,12,188.4,1,1,1,Lost
13064,13,94,1680.74,5,4,4,Champion
13065,373,76,1260.91,2,3,4,At Risk
13066,24,48,470.8,4,3,2,Loyal Customer
13067,82,32,508.51,3,2,2,Needs Attention
13068,10,2,344.0,5,1,2,Recent User
13069,1,1116,9683.13,5,5,5,Champion
13070,192,33,751.7,2,2,3,Needs Attention
13071,612,12,129.22,1,1,1,Lost
13072,267,7,177.15,2,1,1,Needs Attention
13073,411,27,418.08,1,2,2,Needs Attention
13074,511,29,1378.74,1,2,4,Needs Attention
13075,130,22,919.61,3,2,3,Needs Attention
13076,458,9,135.4,1,1,1,Lost
13077,1,347,3064.67,5,5,5,Champion
13078,3,801,29532.45,5,5,5,Champion
13079,4,17,419.18,5,2,2,Recent User
13080,179,19,280.73,3,2,1,Needs Attention
13081,12,2354,59205.15,5,5,5,Champion
13082,126,129,7335.75,3,4,5,Loyal Customer
13083,4,22,395.43,5,2,2,Recent User
13084,492,2,122.39999999999999,1,1,1,Lost
13085,158,84,2433.28,3,4,4,Loyal Customer
13086,383,47,439.33000000000004,2,3,2,At Risk
13087,726,15,313.64,1,1,2,Lost
13088,417,20,236.11,1,2,1,Needs Attention
13089,3,3362,116737.86,5,5,5,Champion
13090,9,283,14103.09,5,5,5,Champion
13091,28,45,2321.82,4,3,4,Loyal Customer
13092,71,105,2140.28,3,4,4,Loyal Customer
13093,276,1050,54943.65,2,5,5,At Risk
13094,21,32,2433.1200000000003,4,2,4,Recent User
13095,71,6,74.39999999999999,3,1,1,Needs Attention
13096,394,1,419.70000000000005,2,1,2,Needs Attention
13097,33,1017,13389.22,4,5,5,Champion
13098,1,572,28882.44,5,5,5,Champion
13099,99,1,207.35999999999999,3,1,1,Needs Attention
13101,234,51,695.4,2,3,3,At Risk
13102,1,492,11696.92,5,5,5,Champion
13103,40,33,709.64,4,2,3,Recent User
13104,3,30,1709.1,5,2,4,Recent User
13105,436,1,72.0,1,1,1,Lost
13106,133,16,603.46,3,1,2,Needs Attention
13107,44,178,5253.07,4,4,5,Champion
13108,373,45,1098.52,2,3,3,At Risk
13109,60,70,1134.03,3,3,3,Loyal Customer
13110,31,252,2957.4700000000003,4,5,4,Champion
13111,719,12,321.88000000000005,1,1,2,Lost
13112,541,2,20.6,1,1,1,Lost
13113,1,392,18625.73,5,5,5,Champion
13114,731,16,234.38,1,1,1,Lost
13115,12,314,5494.7,5,5,5,Champion
13116,138,30,501.14,3,2,2,Needs Attention
13117,22,188,2643.81,4,5,4,Champion
13118,20,148,2415.41,4,4,4,Champion
13119,669,11,134.9,1,1,1,Lost
13120,239,1,30.599999999999998,2,1,1,Needs Attention
13121,269,50,283.73,2,3,1,At Risk
13122,94,55,922.39,3,3,3,Loyal Customer
13123,473,45,506.75,1,3,2,At Risk
13124,90,298,4782.45,3,5,5,Loyal Customer
13125,524,21,158.57,1,2,1,Needs Attention
13126,5,251,3998.25,5,5,5,Champion
13127,78,15,259.17,3,1,1,Needs Attention
13128,631,1,263.5,1,1,1,Lost
13129,452,11,233.25,1,1,1,Lost
13130,94,2,64.0,3,1,1,Needs Attention
13131,23,149,3313.77,4,4,5,Champion
13132,262,3,77.3,2,1,1,Needs Attention
13133,274,12,200.45000000000002,2,1,1,Needs Attention
13134,86,121,2475.23,3,4,4,Loyal Customer
13135,197,18,3371.45,2,2,5,Needs Attention
13136,56,315,6274.56,4,5,5,Champion
13137,11,1441,7712.7,5,5,5,Champion
13138,22,99,1467.24,4,4,4,Champion
13139,16,265,8202.98,5,5,5,Champion
13140,108,122,1215.68,3,4,3,Loyal Customer
13141,85,425,7668.58,3,5,5,Loyal Customer
13142,19,23,307.09,5,2,2,Recent User
13143,585,23,405.1,1,2,2,Needs Attention
13144,333,6,135.35,2,1,1,Needs Attention
13145,40,10,1423.52,4,1,4,Recent User
13146,26,17,228.91,4,2,1,Recent User
13147,10,4,712.8000000000001,5,1,3,Recent User
13148,29,793,8621.81,4,5,5,Champion
13149,14,86,1676.06,5,4,4,Champion
13150,484,8,449.96999999999997,1,1,2,Lost
13151,296,176,2580.7400000000002,2,4,4,At Risk
13152,417,135,2146.38,1,4,4,At Risk
13153,6,15,486.22,5,1,2,Recent User
13154,399,93,1624.84,2,4,4,At Risk
13155,33,164,1750.18,4,4,4,Champion
13156,385,104,1586.54,2,4,4,At Risk
13157,49,251,5687.36,4,5,5,Champion
13158,95,100,1508.18,3,4,4,Loyal Customer
13159,9,121,1437.85,5,4,4,Champion
13160,22,4,91.8,4,1,1,Recent User
13161,313,34,478.88,2,2,2,Needs Attention
13162,122,238,9275.49,3,5,5,Loyal Customer
13163,610,2,17.65,1,1,1,Lost
13164,569,10,372.2,1,1,2,Lost
13165,46,49,1451.16,4,3,4,Loyal Customer
13166,283,69,884.18,2,3,3,At Risk
13167,19,81,1125.15,5,4,3,Loyal Customer
13168,36,180,1875.31,4,5,4,Champion
13169,64,18,840.08,3,2,3,Needs Attention
13170,27,32,116.00999999999999,4,2,1,Recent User
13171,22,46,468.41,4,3,2,Loyal Customer
13172,400,1,69.6,2,1,1,Needs Attention
13173,4,250,2639.35,5,5,4,Champion
13174,16,1132,9494.84,5,5,5,Champion
13175,582,46,831.45,1,3,3,At Risk
13176,46,72,492.84,4,3,2,Loyal Customer
13177,65,30,512.2,3,2,2,Needs Attention
13178,26,687,14059.19,4,5,5,Champion
13179,619,34,572.3100000000001,1,2,2,Needs Attention
13180,607,4,86.10000000000001,1,1,1,Lost
13181,381,19,359.69,2,2,2,Needs Attention
13182,45,11,121.18,4,1,1,Recent User
13183,8,156,7036.18,5,4,5,Champion
13184,15,181,1701.29,5,5,4,Champion
13185,268,1,71.4,2,1,1,Needs Attention
13186,40,79,1575.89,4,4,4,Champion
13187,337,64,367.01,2,3,2,At Risk
13188,11,2,114.60000000000001,5,1,1,Recent User
13189,19,29,260.68,5,2,1,Recent User
13190,544,17,570.66,1,2,2,Needs Attention
13191,658,59,164.69,1,3,1,At Risk
13192,95,162,2558.58,3,4,4,Loyal Customer
13193,61,29,117.88,3,2,1,Needs Attention
13194,136,10,472.78,3,1,2,Needs Attention
13195,414,52,172.38,1,3,1,At Risk
13196,11,188,3068.84,5,5,5,Champion
13197,610,19,373.01000000000005,1,2,2,Needs Attention
13198,10,314,4974.2300000000005,5,5,5,Champion
13199,4,207,16432.89,5,5,5,Champion
13200,19,46,870.09,5,3,3,Loyal Customer
13201,502,88,1240.6100000000001,1,4,3,At Risk
13202,394,69,1580.3,2,3,4,At Risk
13203,10,169,2648.25,5,4,4,Champion
13204,731,57,966.6600000000001,1,3,3,At Risk
13205,443,1,2803.2,1,1,4,Lost
13206,400,581,8377.32,2,5,5,At Risk
13207,15,13,535.86,5,1,2,Recent User
13208,59,254,1988.5,4,5,4,Champion
13209,30,366,8509.51,4,5,5,Champion
13210,94,22,353.48,3,2,2,Needs Attention
13211,10,206,2729.32,5,5,4,Champion
13212,20,142,788.08,4,4,3,Loyal Customer
13213,57,204,3851.52,4,5,5,Champion
13214,418,229,3264.23,1,5,5,At Risk
13215,402,1,81.6,2,1,1,Needs Attention
13216,268,5,333.74,2,1,2,Needs Attention
13217,122,5,666.48,3,1,3,Needs Attention
13218,127,5,62.63999999999999,3,1,1,Needs Attention
13219,618,11,76.23,1,1,1,Lost
13220,78,53,1336.0900000000001,3,3,4,Loyal Customer
13221,240,66,847.41,2,3,3,At Risk
13222,577,1,88.5,1,1,1,Lost
13223,200,13,969.1200000000001,2,1,3,Needs Attention
13224,60,108,2155.95,3,4,4,Loyal Customer
13225,3,125,16260.07,5,4,5,Champion
13226,273,28,312.46,2,2,2,Needs Attention
13227,202,9,257.7,2,1,1,Needs Attention
13228,81,2,358.0,3,1,2,Needs Attention
13229,226,10,160.95,2,1,1,Needs Attention
13230,4,1339,6360.78,5,5,5,Champion
13232,13,207,1357.6,5,5,4,Champion
13233,74,76,1176.46,3,3,3,Loyal Customer
13234,673,63,356.95,1,3,2,At Risk
13235,212,58,1031.07,2,3,3,At Risk
13236,25,36,744.85,4,2,3,Recent User
13237,388,24,643.0,2,2,3,Needs Attention
13238,17,47,1006.63,5,3,3,Loyal Customer
13239,262,93,1594.69,2,4,4,At Risk
13240,96,231,1738.52,3,5,4,Loyal Customer
13241,412,42,115.58,1,3,1,At Risk
13242,112,35,699.4,3,2,3,Needs Attention
13243,203,220,1278.04,2,5,4,At Risk
13244,93,27,121.74000000000001,3,2,1,Needs Attention
13245,51,45,989.22,4,3,3,Loyal Customer
13246,18,379,3387.43,5,5,5,Champion
13247,18,25,501.12,5,2,2,Recent User
13248,125,26,465.68,3,2,2,Needs Attention
13249,92,35,1608.93,3,2,4,Needs Attention
13250,461,20,256.04,1,2,1,Needs Attention
13251,402,25,252.68,2,2,1,Needs Attention
13252,394,19,399.3,2,2,2,Needs Attention
13253,157,75,2951.11,3,3,4,Loyal Customer
13254,376,4,51.410000000000004,2,1,1,Needs Attention
13255,9,32,904.46,5,2,3,Recent User
13257,436,7,149.75,1,1,1,Lost
13258,12,46,1035.18,5,3,3,Loyal Customer
13259,62,324,1433.38,3,5,4,Loyal Customer
13260,61,8,557.62,3,1,2,Needs Attention
13261,269,9,944.1,2,1,3,Needs Attention
13262,263,50,573.45,2,3,2,At Risk
13263,1,1920,8704.69,5,5,5,Champion
13264,443,38,722.5600000000001,1,3,3,At Risk
13265,53,91,2107.66,4,4,4,Champion
13266,11,307,6135.04,5,5,5,Champion
13267,3,426,9758.26,5,5,5,Champion
13268,18,440,3214.69,5,5,5,Champion
13269,1,499,8891.7,5,5,5,Champion
13270,366,2,1180.0,2,1,3,Needs Attention
13271,37,96,217.38,4,4,1,Loyal Customer
13272,31,15,276.56,4,1,1,Recent User
13273,113,16,138.98,3,1,1,Needs Attention
13274,409,19,360.85,2,2,2,Needs Attention
13275,384,50,241.66,2,3,1,At Risk
13276,64,249,1939.26,3,5,4,Loyal Customer
13277,16,23,523.3,5,2,2,Recent User
13278,41,108,1435.85,4,4,4,Champion
13279,78,9,137.75,3,1,1,Needs Attention
13280,122,210,2322.63,3,5,4,Loyal Customer
13281,439,22,350.85,1,2,2,Needs Attention
13282,18,51,1313.19,5,3,4,Loyal Customer
13283,60,20,373.36,3,2,2,Needs Attention
13284,331,13,201.19,2,1,1,Needs Attention
13285,23,231,3364.59,4,5,5,Champion
13286,600,49,734.91,1,3,3,At Risk
13287,603,53,781.59,1,3,3,At Risk
13288,443,10,927.61,1,1,3,Lost
13289,724,16,307.95,1,1,2,Lost
13290,438,1,208.63,1,1,1,Lost
13291,156,328,3320.84,3,5,5,Loyal Customer
13292,39,59,994.51,4,3,3,Loyal Customer
13293,392,72,1192.94,2,3,3,At Risk
13294,190,102,1689.53,2,4,4,At Risk
13295,360,67,1101.97,2,3,3,At Risk
13296,137,53,792.51,3,3,3,Loyal Customer
13297,8,123,4368.62,5,4,5,Champion
13298,1,2,360.0,5,1,2,Recent User
13299,268,62,1218.7,2,3,3,At Risk
13300,169,55,1285.51,3,3,4,Loyal Customer
13301,104,81,618.09,3,4,2,Loyal Customer
13302,155,3,159.2,3,1,1,Needs Attention
13303,400,4,61.72,2,1,1,Needs Attention
13304,351,78,1217.99,2,4,3,At Risk
13305,4,206,3754.71,5,5,5,Champion
13306,430,4,53.65,1,1,1,Lost
13307,120,15,273.34,3,1,1,Needs Attention
13308,23,71,1670.3700000000001,4,3,4,Loyal Customer
13309,7,130,1706.3700000000001,5,4,4,Champion
13310,28,95,1541.2,4,4,4,Champion
13311,4,26,598.57,5,2,2,Recent User
13312,451,5,124.75,1,1,1,Lost
13313,22,187,3445.32,4,5,5,Champion
13314,2,62,775.94,5,3,3,Loyal Customer
13315,689,22,310.26,1,2,2,Needs Attention
13316,37,175,13191.57,4,4,5,Champion
13317,66,344,6486.091,3,5,5,Loyal Customer
13318,1,20,640.76,5,2,3,Recent User
13319,5,955,22082.5,5,5,5,Champion
13320,78,150,2228.1,3,4,4,Loyal Customer
13321,72,11,567.36,3,1,2,Needs Attention
13322,17,25,199.48000000000002,5,2,1,Recent User
13323,3,21,787.85,5,2,3,Recent User
13324,36,132,10513.47,4,4,5,Champion
13325,82,12,675.3,3,1,3,Needs Attention
13326,432,13,281.76,1,1,1,Lost
13327,39,342,9879.48,4,5,5,Champion
13328,316,17,1308.48,2,2,4,Needs Attention
13329,32,125,5112.97,4,4,5,Champion
13330,93,118,2806.18,3,4,4,Loyal Customer
13331,402,12,262.4,2,1,1,Needs Attention
13332,14,21,350.9,5,2,2,Recent User
13333,411,55,1015.74,1,3,3,At Risk
13334,82,480,6263.75,3,5,5,Loyal Customer
13336,77,51,795.12,3,3,3,Loyal Customer
13337,546,87,1575.26,1,4,4,At Risk
13338,158,128,2445.62,3,4,4,Loyal Customer
13339,201,54,860.12,2,3,3,At Risk
13340,45,215,22100.56,4,5,5,Champion
13341,261,42,775.85,2,3,3,At Risk
13343,178,19,353.43,3,2,2,Needs Attention
13344,68,119,2543.72,3,4,4,Loyal Customer
13345,288,20,389.5,2,2,2,Needs Attention
13346,463,6,299.4,1,1,2,Lost
13347,70,8,341.36,3,1,2,Needs Attention
13348,64,14,233.76,3,1,1,Needs Attention
13349,11,16,247.32,5,1,1,Recent User
13350,16,40,979.12,5,3,3,Loyal Customer
13351,66,16,373.94,3,1,2,Needs Attention
13352,60,24,397.97999999999996,3,2,2,Needs Attention
13354,71,51,743.53,3,3,3,Loyal Customer
13355,122,32,674.7,3,2,3,Needs Attention
13356,80,42,768.24,3,3,3,Loyal Customer
13357,257,399,3838.36,2,5,5,At Risk
13358,269,29,439.03,2,2,2,Needs Attention
13359,64,56,1043.31,3,3,3,Loyal Customer
13360,432,66,1553.65,1,3,4,At Risk
13361,472,34,1450.5,1,2,4,Needs Attention
13362,9,298,5394.07,5,5,5,Champion
13363,18,102,1723.86,5,4,4,Champion
13364,71,10,134.95999999999998,3,1,1,Needs Attention
13365,34,128,2225.37,4,4,4,Champion
13366,50,1,56.160000000000004,4,1,1,Recent User
13367,432,20,510.20000000000005,1,2,2,Needs Attention
13368,257,52,1121.5,2,3,3,At Risk
13369,366,28,616.5600000000001,2,2,2,Needs Attention
13370,372,78,1509.74,2,4,4,At Risk
13371,505,92,2297.66,1,4,4,At Risk
13372,90,23,378.64,3,2,2,Needs Attention
13373,61,358,7587.1900000000005,3,5,5,Loyal Customer
13374,415,17,422.8,1,2,2,Needs Attention
13375,89,71,1792.23,3,3,4,Loyal Customer
13376,99,53,1019.76,3,3,3,Loyal Customer
13377,397,78,1552.88,2,4,4,At Risk
13379,26,97,572.56,4,4,2,Loyal Customer
13380,433,3,62.4,1,1,1,Lost
13381,32,356,8224.37,4,5,5,Champion
13382,281,86,1387.58,2,4,4,At Risk
13383,544,1,305.28000000000003,1,1,2,Lost
13384,31,264,6680.83,4,5,5,Champion
13385,330,35,534.57,2,2,2,Needs Attention
13386,414,31,835.46,1,2,3,Needs Attention
13387,417,73,189.44,1,3,1,At Risk
13388,131,69,1185.65,3,3,3,Loyal Customer
13389,11,51,797.96,5,3,3,Loyal Customer
13390,75,13,544.08,3,1,2,Needs Attention
13391,204,1,59.8,2,1,1,Needs Attention
13392,677,8,91.14,1,1,1,Lost
13393,584,69,1131.45,1,3,3,At Risk
13394,2,409,6621.7,5,5,5,Champion
13395,185,81,1180.23,3,4,3,Loyal Customer
13396,29,43,1360.99,4,3,4,Loyal Customer
13397,73,89,3191.87,3,4,5,Loyal Customer
13398,192,39,670.34,2,3,3,At Risk
13399,464,15,275.4,1,1,1,Lost
13400,583,23,310.83,1,2,2,Needs Attention
13402,127,96,1535.13,3,4,4,Loyal Customer
13403,18,9,229.5,5,1,1,Recent User
13404,1,11,252.49,5,1,1,Recent User
13405,74,43,1213.811,3,3,3,Loyal Customer
13406,427,9,568.92,1,1,2,Lost
13407,579,85,2244.7,1,4,4,At Risk
13408,2,840,51733.462,5,5,5,Champion
13410,24,50,2201.96,4,3,4,Loyal Customer
13411,107,18,213.55,3,2,1,Needs Attention
13412,620,34,487.34999999999997,1,2,2,Needs Attention
13413,640,43,429.44,1,3,2,At Risk
13414,134,55,2494.14,3,3,4,Loyal Customer
13415,473,104,800.67,1,4,3,At Risk
13416,44,26,940.8000000000001,4,2,3,Recent User
13417,5,77,1669.49,5,4,4,Champion
13418,12,563,12233.6,5,5,5,Champion
13419,64,16,221.06,3,1,1,Needs Attention
13420,150,8,159.85,3,1,1,Needs Attention
13421,40,272,4103.12,4,5,5,Champion
13422,64,127,2626.3,3,4,4,Loyal Customer
13423,429,12,217.03,1,1,1,Lost
13424,450,40,572.77,1,3,2,At Risk
13425,108,178,3403.63,3,4,5,Loyal Customer
13426,1,343,8167.38,5,5,5,Champion
13427,19,52,1006.53,5,3,3,Loyal Customer
13428,10,144,499.98,5,4,2,Loyal Customer
13429,11,67,1006.8,5,3,3,Loyal Customer
13430,19,49,679.45,5,3,3,Loyal Customer
13431,67,129,3316.24,3,4,5,Loyal Customer
13432,571,111,439.1,1,4,2,At Risk
13433,501,24,658.3199999999999,1,2,3,Needs Attention
13434,74,35,1666.8600000000001,3,2,4,Needs Attention
13435,5,152,4475.2300000000005,5,4,5,Champion
13436,2,12,196.89,5,1,1,Recent User
13437,14,167,3408.06,5,4,5,Champion
13438,547,1,46.5,1,1,1,Lost
13439,255,167,986.61,2,4,3,At Risk
13440,423,59,1295.25,1,3,4,At Risk
13441,92,38,720.9,3,3,3,Loyal Customer
13442,667,38,419.87,1,3,2,At Risk
13443,449,204,1280.16,1,5,4,At Risk
13444,374,58,631.6800000000001,2,3,3,At Risk
13445,626,7,241.89999999999998,1,1,1,Lost
13446,430,192,3881.89,1,5,5,At Risk
13447,23,59,1129.14,4,3,3,Loyal Customer
13448,17,558,9240.87,5,5,5,Champion
13449,24,19,291.88,4,2,2,Recent User
13450,27,147,4120.04,4,4,5,Champion
13451,26,1042,7190.92,4,5,5,Champion
13452,259,3,729.8,2,1,3,Needs Attention
13453,166,40,781.6899999999999,3,3,3,Loyal Customer
13454,641,23,219.87,1,2,1,Needs Attention
13455,25,144,2905.93,4,4,4,Champion
13456,18,63,1766.72,5,3,4,Loyal Customer
13457,689,9,148.22,1,1,1,Lost
13458,7,485,11959.27,5,5,5,Champion
13459,625,73,1160.4099999999999,1,3,3,At Risk
13460,29,17,183.44,4,2,1,Recent User
13461,39,62,4160.0,4,3,5,Loyal Customer
13462,253,71,1153.85,2,3,3,At Risk
13464,58,151,3097.64,4,4,5,Champion
13465,446,34,931.12,1,2,3,Needs Attention
13466,184,55,1013.35,3,3,3,Loyal Customer
13467,11,99,1083.71,5,4,3,Loyal Customer
13468,2,728,13390.51,5,5,5,Champion
13469,653,6,82.4,1,1,1,Lost
13470,99,10,165.0,3,1,1,Needs Attention
13471,1,260,2531.58,5,5,4,Champion
13472,464,28,592.24,1,2,2,Needs Attention
13473,61,70,2657.7599999999998,3,3,4,Loyal Customer
13474,236,130,663.79,2,4,3,At Risk
13475,191,86,1431.78,2,4,4,At Risk
13476,179,106,2061.4700000000003,3,4,4,Loyal Customer
13477,38,158,2834.17,4,4,4,Champion
13478,469,125,2215.78,1,4,4,At Risk
13479,201,53,851.37,2,3,3,At Risk
13480,417,41,627.82,1,3,3,At Risk
13481,46,224,3830.84,4,5,5,Champion
13482,232,20,336.09,2,2,2,Needs Attention
13483,66,10,140.34,3,1,1,Needs Attention
13484,241,39,790.72,2,3,3,At Risk
13485,233,158,3019.2200000000003,2,4,5,At Risk
13486,78,69,1122.41,3,3,3,Loyal Customer
13487,58,49,846.87,4,3,3,Loyal Customer
13488,17,724,15587.88,5,5,5,Champion
13489,105,14,449.52,3,1,2,Needs Attention
